,response_id,gispropnum,collected_date,time_of_day,group,location,ground_syringes,kiosk_syringes,total_syringes,precinct,borough,district,property_type,kiosk_site,latitude,longitude
6076,G-004430,M037,2019-09-17,Daily,Parks,Highbridge Park,145.0,,145.0,32.0,Manhattan,M-12A,PARK,True,40.84649764077546,-73.93046413518206
6077,G-004432,M037,2019-09-18,Daily,Parks,Highbridge Park,119.0,,119.0,32.0,Manhattan,M-12A,PARK,True,40.84649764077546,-73.93046413518206
6078,G-004412,M037,2019-09-16,Daily,Parks,Highbridge Park,76.0,,76.0,32.0,Manhattan,M-12A,PARK,True,40.84649764077546,-73.93046413518206
6079,G-004449,M037,2019-09-19,Daily,Parks,Highbridge Park,170.0,,170.0,32.0,Manhattan,M-12A,PARK,True,40.84649764077546,-73.93046413518206
6080,G-004454,M037,2019-09-21,Daily,Parks,Highbridge Park,119.0,,119.0,32.0,Manhattan,M-12A,PARK,True,40.84649764077546,-73.93046413518206
6081,G-004455,M037,2019-09-22,Daily,Parks,Highbridge Park,29.0,,29.0,32.0,Manhattan,M-12A,PARK,True,40.84649764077546,-73.93046413518206
6082,G-004457,M037,2019-09-24,Daily,Parks,Highbridge Park,1635.0,,1635.0,32.0,Manhattan,M-12A,PARK,True,40.84649764077546,-73.93046413518206
6083,G-004477,M037,2019-09-25,Daily,Parks,Highbridge Park,75.0,,75.0,32.0,Manhattan,M-12A,PARK,True,40.84649764077546,-73.93046413518206
6084,G-004493,M037,2019-09-27,Daily,Parks,Highbridge Park,124.0,,124.0,32.0,Manhattan,M-12A,PARK,True,40.84649764077546,-73.93046413518206
6085,G-004490,M037,2019-09-26,Daily,Parks,Highbridge Park,131.0,,131.0,32.0,Manhattan,M-12A,PARK,True,40.84649764077546,-73.93046413518206
6086,G-004514,M037,2019-10-01,Daily,Parks,Highbridge Park,227.0,,227.0,32.0,Manhattan,M-12A,PARK,True,40.84649764077546,-73.93046413518206
6087,G-004518,M037,2019-10-02,Daily,Parks,Highbridge Park,118.0,,118.0,32.0,Manhattan,M-12A,PARK,True,40.84649764077546,-73.93046413518206
6088,G-004519,M037,2019-10-04,Daily,Parks,Highbridge Park,101.0,,101.0,32.0,Manhattan,M-12A,PARK,True,40.84649764077546,-73.93046413518206
6089,G-004525,M037,2019-10-05,Daily,Parks,Highbridge Park,89.0,,89.0,32.0,Manhattan,M-12A,PARK,True,40.84649764077546,-73.93046413518206
6090,G-004630,M037,2019-10-09,Daily,Parks,Highbridge Park,62.0,,62.0,32.0,Manhattan,M-12A,PARK,True,40.84649764077546,-73.93046413518206
6091,G-004627,M037,2019-10-08,Daily,Parks,Highbridge Park,62.0,,62.0,32.0,Manhattan,M-12A,PARK,True,40.84649764077546,-73.93046413518206
6092,G-004659,M037,2019-10-11,Daily,Parks,Highbridge Park,117.0,,117.0,32.0,Manhattan,M-12A,PARK,True,40.84649764077546,-73.93046413518206
6093,G-004663,M037,2019-10-10,Daily,Parks,Highbridge Park,76.0,,76.0,32.0,Manhattan,M-12A,PARK,True,40.84649764077546,-73.93046413518206
6094,G-004667,M037,2019-10-12,Daily,Parks,Highbridge Park,145.0,,145.0,32.0,Manhattan,M-12A,PARK,True,40.84649764077546,-73.93046413518206
6095,G-004697,M037,2019-10-15,Daily,Parks,Highbridge Park,75.0,,75.0,32.0,Manhattan,M-12A,PARK,True,40.84649764077546,-73.93046413518206
6096,G-004400,M037,2019-09-13,Daily,Parks,Highbridge Park,125.0,,125.0,32.0,Manhattan,M-12A,PARK,True,40.84649764077546,-73.93046413518206
6097,G-004406,M037,2019-09-14,Daily,Parks,Highbridge Park,101.0,,101.0,32.0,Manhattan,M-12A,PARK,True,40.84649764077546,-73.93046413518206
6098,G-004372,M037,2019-09-09,Daily,Parks,Highbridge Park,76.0,,76.0,32.0,Manhattan,M-12A,PARK,True,40.84649764077546,-73.93046413518206
6099,G-004374,M037,2019-09-10,Daily,Parks,Highbridge Park,250.0,,250.0,32.0,Manhattan,M-12A,PARK,True,40.84649764077546,-73.93046413518206
6100,G-004385,M037,2019-09-11,Daily,Parks,Highbridge Park,75.0,,75.0,32.0,Manhattan,M-12A,PARK,True,40.84649764077546,-73.93046413518206
